X,Y,OBJECTID,STUSAB,NAME,ID
-100.913587273,29.33225787,411,TX,Rio Bravo,M2330009
-100.949435625,29.367280963,412,TX,Cienegas Terrace,M2330003
-100.927568794,29.3663096650001,413,TX,Owens Addition #2,M2330007
-100.929053347,29.3651213690001,414,TX,Owens Addition #1,M2330006
-100.93074156,29.3635889020001,415,TX,Payment,M2330008
-102.396044346,30.149030581,416,TX,Sanderson,M2220002
-99.107450731,26.5640851160001,417,TX,Lago Vista,M2140108
-106.59980363,31.938816742,418,TX,Mayfair Subd. #4,M0710176
-106.596110705,31.9384034220001,419,TX,Mayfair Subd. #5,M0710177
-106.248620127,31.636757614,420,TX,McAdoo Acres,M0710178
-106.155845392,31.838464844,421,TX,McCracken Estates,M0710179
-106.170032854,31.842251124,422,TX,Meadows North Estates,M0710180
-106.16803648,31.8046888820001,423,TX,Meadows South,M0710181
-106.259685448,31.614765726,424,TX,Melton Place Addition,M0710182
-106.270232244,31.6253434010001,425,TX,Mesa Verde,M0710184
-106.175030289,31.8104169700001,426,TX,Mesa View Estates,M0710185
-106.170350667,31.8104087580001,427,TX,Mesquite Meadows Estates,M0710186
-106.257310356,31.595745118,428,TX,Mission Trail Estates,M0710187
-106.576169662,31.9502250960001,429,TX,Mobile Haven Estates,M0710188
-106.146276428,31.834538078,430,TX,Montana Land Estates,M0710190
-106.152832466,31.835167841,431,TX,Montana Land Estates #2,M0710191
-106.172714569,31.829660382,432,TX,Montana View Subdivision,M0710192
-106.165270876,31.8023780930001,433,TX,Montana Vista Estates,M0710193
-106.032159779,31.871404623,434,TX,Monte Carlo,M0710194
-106.28454569,31.652410665,435,TX,Monterosales Subd.,M0710195
-106.290571242,31.6629660040001,436,TX,Moon Addition,M0710196
-106.293765614,31.661285955,437,TX,Moon Addition #2,M0710197
-106.287548625,31.6635730140001,438,TX,Moon Addition #3,M0710198
-106.286580556,31.661278318,439,TX,Moon Addition #4,M0710199
-106.210495256,31.5697413400001,440,TX,Morning Glory Manor,M0710200
-106.129805736,31.812295283,441,TX,Mountain Meadows Estates,M0710201
-106.174477513,31.8727262690001,442,TX,Mountain Sun Estates,M0710202
-106.062899419,31.5673369100001,443,TX,North Fabens Estates,M0710203
-106.282264924,31.672108151,444,TX,North Loop Acres,M0710204
-106.599401968,31.932776502,445,TX,Nuway Addition,M0710205
-106.235563659,31.648186744,446,TX,Panorama Village #1,M0710206
-106.241568184,31.652608903,447,TX,Panorama Village #2,M0710303
-106.234260941,31.643471419,448,TX,Panorama Village #3,M0710207
-106.239569823,31.6458280960001,449,TX,Panorama Village #4,M0710208
-106.235984593,31.640187143,450,TX,Panorama Village #5,M0710209
-106.145572187,31.86535529,451,TX,Paso Del Rey,M0710210
-106.139312454,31.8673438530001,452,TX,Paso Del Rey #2,M0710211
-106.145115842,31.869699338,453,TX,Paso Del Rey #3,M0710212
-106.137802765,31.859387676,454,TX,Paso View,M0710213
-106.139278061,31.864744665,455,TX,Paso View #2,M0710214
-106.155951308,31.867179891,456,TX,Paso View West,M0710215
-106.268601533,31.585197222,457,TX,Plaza Bernal,M0710216
-106.343173411,31.7201776530001,458,TX,Pleasant Valley,M0710217
-106.59101093,31.919017938,459,TX,Polkinghorn Addition,M0710218
-106.265905162,31.5657650840001,460,TX,Las Pampas #2,M0710161
-106.266853828,31.564640007,461,TX,Las Pampas #3,M0710162
-106.267260174,31.562032168,462,TX,Las Pampas #4,M0710163
-106.178345303,31.804694209,463,TX,Las Quintas,M0710164
-106.179978951,31.80145335,464,TX,Las Quintas #2,M0710165
-106.277134061,31.613472851,465,TX,Lewis Subd.,M0710166
-106.168638325,31.846046206,466,TX,Lomaview North Estates,M0710167
-106.247061927,31.601376793,467,TX,Lordsville Subd.,M0710168
-106.274977104,31.649154561,468,TX,Lynn Park Replat,M0710169
-106.261962723,31.583330372,469,TX,Camino Barrial,M0710041
-106.240043377,31.5870683250001,470,TX,Eubanks #3,M0710096
-106.270630238,31.5894619490001,471,TX,Alvarez,M0710014
-106.284886788,31.603684759,472,TX,Dindinger Road,M0710080
-106.237684203,31.629213043,473,TX,Warren Allen Road,M0710280
-106.29349997,31.6394231630001,474,TX,Bovee Road,M0710028
-106.294391181,31.6648358750001,475,TX,Merida,M0710183
-106.245152989,31.811345219,476,TX,Desert Oasis,M0710300
-106.193358778,31.818008778,477,TX,Vista Montana,M0710301
-106.178941722,31.822135444,478,TX,E & L,M0710302
-106.225693673,31.8195657530001,479,TX,Square Dance,M0710255
-106.061882566,31.858549586,480,TX,Hueco Mountain Estates #9,M0710137
-106.289055327,31.612944784,481,TX,El Campestre,M0710084
-106.141686685,31.817998733,482,TX,Desert Meadows Estates,M0710077
-106.161615125,31.8091828830001,483,TX,Homestead Meadows South #5,M0710123
-106.139143164,31.8280913470001,484,TX,Montana East,M0710189
-100.624040625,28.948464959,485,TX,Quemado,M1620056
-100.598193514,28.90991345,486,TX,Normandy,M1620054
-100.547874741,28.8654658070001,487,TX,Airport Addition,M1620005
-100.530029981,28.8608007780001,488,TX,Radar Base,M1620057
-100.505296299,28.777182876,489,TX,Elm Creek #2,M1620027
-100.493355961,28.776135208,490,TX,South Elm Creek #4,M1620068
-100.491959597,28.775851028,491,TX,South Elm Creek #3,M1620067
-100.488693749,28.7742244240001,492,TX,Deer Run #2,M1620016
-100.484052113,28.7735142070001,493,TX,Deer Run #1,M1620015
-100.503023065,28.7746305630001,494,TX,Elm Creek #1,M1620026
-100.492686198,28.772912922,495,TX,South Elm Creek #1,M1620065
-100.478467975,28.7708540200001,496,TX,Deer Run #3,M1620017
-100.494187559,28.771455367,497,TX,South Elm Creek #2,M1620066
-100.487465433,28.767754934,498,TX,Deer Run #4,M1620018
-100.49300712,28.767491384,499,TX,Deer Run #5,M1620019
-100.482893228,28.7660326060001,500,TX,Sauz Creek Subd.,M1620062
-100.494975499,28.752463135,501,TX,Siesta Acres,M1620064
-100.502358579,28.754547368,502,TX,Hopedale,M1620034
-100.495455806,28.74835467,503,TX,Seco Mines,M1620063
-100.491606985,28.7453623010001,504,TX,Fabrica Townsite,M1620028
-100.4990817,28.743943491,505,TX,Cenizo Heights,M1620012
-100.466186789,28.6880545220001,506,TX,Las Quintas Fronterizas,M1620042
-100.471964648,28.6890212960001,507,TX,Cedar Ridge #2,M1620009
-100.493013093,28.6842892830001,508,TX,Loma Bonita,M1620072
-100.484997555,28.686939668,509,TX,Nellis Lands,M1620053
-100.480024157,28.689045106,510,TX,Morales Circle,M1620052
-100.480550396,28.684196269,511,TX,Las Hacienditas,M1620041
-100.477014012,28.686354959,512,TX,Heritage Farm,M1620033
-100.471243131,28.6859145060001,513,TX,Cedar Ridge #1,M1620008
-100.473096001,28.6862631380001,514,TX,Cedar Ridge #4,M1620011
-100.472577002,28.6855914180001,515,TX,Cedar Ridge #3,M1620010
-100.487728085,28.6829380520001,516,TX,Lago Vista Subd.,M1620038
-100.47090397,28.6832394950001,517,TX,Morales #2a,M1620075
-100.474414813,28.682648973,518,TX,Hector Rodriguez,M1620032
-100.4672759,28.680220691,519,TX,Morales #2 East,M1620073
-100.475896708,28.6813977350001,520,TX,Big River Park,M1620006
-100.475906368,28.6725818510001,521,TX,Las Brisas,M1620039
-100.469431648,28.676952601,522,TX,Los Jardines Verdes,M1620051
-100.487687288,28.6805563130001,523,TX,Las Carretas Subd.,M1620040
-100.482919304,28.6804181960001,524,TX,Morales #3,M1620076
-98.385472681,26.2427051940001,525,TX,Goodwin West Subd #3,M1080876
-98.094478624,26.270585441,526,TX,GREEN VALLEY ACRES,M1080877
-98.126336426,26.202637855,527,TX,High Chapparral,M1080878
-98.065026068,26.194289493,528,TX,Hi-Land,M1080879
-98.214644009,26.345429801,529,TX,Hoehn Drive (Unrecorded),M1080880
-98.0355309189999,26.3015948710001,530,TX,La Blanca Estates,M1080881
-98.0974571739999,26.2727364460001,531,TX,LA FLOR EST,M1080882
-98.097652544,26.2715471170001,532,TX,LA FLOR GARD,M1080883
-97.98843133,26.215484669,533,TX,La Quinta Estates #2,M1080885
-98.0894648729999,26.3046857030001,534,TX,Laborsita,M1080886
-98.10402305,26.242479492,535,TX,Las Villas Del Valle,M1080887
-98.120964538,26.205078332,536,TX,LOS ENCINOS #1,M1080890
-98.1207476709999,26.2063892900001,537,TX,Los Encinos #2,M1080891
-98.115677084,26.240265713,538,TX,LOS TINACOS,M1080892
-98.041448609,26.1417836110001,539,TX,Lotts,M1080893
-98.017412781,26.1752461930001,540,TX,Martin,M1080894
-98.018102014,26.3055589840001,541,TX,Mary Ann,M1080895
-97.99453433,26.211288299,542,TX,McKee #1,M1080896
-98.012285334,26.2388334570001,543,TX,Mel Gray,M1080897
-98.122812912,26.2315726690001,544,TX,Minnesota Acres,M1080899
-97.999095412,26.287026886,545,TX,MILE 16,M1080898
-98.135305741,26.172361288,546,TX,Morningside South,M1080900
-98.129531626,26.2395408680001,547,TX,Morningside Terrace,M1080901
-98.109891792,26.2778330960001,548,TX,N ALAMO EST,M1080902
-98.110281266,26.24890013,549,TX,North Alamo Terrace,M1080903
-98.1233022279999,26.21671904,550,TX,Nothside Village #1,M1080904
-97.9866534499999,26.2218216250001,551,TX,Olivarez,M1080905
-97.997510682,26.238006827,552,TX,Olivarez Tr-304,M1080906
-98.3844509419999,26.248091662,553,TX,Palm Creek,M1080907
-98.071265652,26.203975171,554,TX,Piquito De Oro,M1080908
-98.108882523,26.274712068,555,TX,R & G,M1080909
-97.9866682369999,26.2006663510001,556,TX,Re Subdivision Lot 14 Block 14,M1080910
-98.3672479319999,26.214602905,557,TX,Resub Plat of Jimenez Subd,M1080911
-98.106420653,26.2984292410001,558,TX,Sherry,M1080913
-98.083621572,26.180277448,559,TX,"South Point Subd 1-A-B, Ph 2-3",M1080914
-98.1192215199999,26.266530667,560,TX,Southport,M1080915
-98.108912167,26.1689537940001,561,TX,Southridge Park,M1080916
-98.090675345,26.289547935,562,TX,Sunny Brook,M1080917
-97.961725439,26.2232453400001,563,TX,SUNRISE,M1080931
-98.0984063179999,26.319748298,564,TX,The Stables,M1080920
-98.042149019,26.211348876,565,TX,Thirty-Six Palms Terrace,M1080921
-98.195806836,26.344888418,566,TX,Tierra Buena #1,M1080922
-98.035327804,26.137173105,567,TX,Tierra Del Sol Est,M1080923
-98.086960416,26.1924491090001,568,TX,VAL VERDE PARK,M1080925
-98.102263847,26.245258635,569,TX,VILLA D VAL,M1080926
-98.05620792,26.2546278620001,570,TX,Wisconsin Road / Dillon Road,M1080928
-98.149723109,26.2669971720001,571,TX,Wisconsin Road / I Road,M1080929
-98.0288638819999,26.1958034790001,572,TX,Zambrows,M1080930
-97.9066944849999,26.212021212,573,TX,Indian Hills East,M1080932
-97.9099466389999,26.2099640340001,574,TX,Indian Hills West,M1080933
-97.65285782,26.245170199,575,TX,North 30 Subdivision (Hoa,M0310108
-99.158428688,26.609720215,576,TX,Los Lobos,M2530019
-99.1127987149999,26.7877095800001,577,TX,Morales 2,M2530023
-99.440036715,27.0437951010001,578,TX,San Ygnacio,M2530031
-99.270498496,26.909260213,579,TX,Zapata Townsite,M2530037
-101.941203212,31.223928196,580,TX,Rankin,M2310002
-102.216472902,31.105549846,581,TX,Tracts Outside McCamey,M2310003
-102.114261503,30.0444472900001,582,TX,Dryden,M2220001
-104.835834496,31.0412696940001,583,TX,Van Horn,M0550002
-104.825306558,31.0227835910001,584,TX,Ranch Estates,M0550001
-101.82385424,30.6887924440001,585,TX,Sheffield,M1860011
-101.901508638,30.9139136490001,586,TX,Iraan,M1860007
-99.4172460139999,27.2744591090001,587,TX,Dolores,M2530005
-99.4333098069999,27.0485888540001,588,TX,Valle Verde,M2530036
-99.381737038,27.0056607240001,589,TX,Ramireno,M2530026
-99.276371354,26.949376283,590,TX,Las Palmas,M2530016
-99.258637086,26.9203020250001,591,TX,Manuel Medina Addition,M2530020
-99.263555454,26.923248906,592,TX,Cuellar,M2530004
-99.269257561,26.9195998540001,593,TX,Ranchito San Jose,M2530027
-99.260406314,26.9112946720001,594,TX,Flores Addition,M2530011
-99.2629404579999,26.9082248620001,595,TX,Guzman,M2530013
-99.27233423,26.9022409520001,596,TX,A.F. Pierce,M2530001
-98.109712648,26.2449377820001,597,TX,ALBERTA SUBD,M1080852
-98.04874467,26.194583698,598,TX,Alverez (sdn),M1080853
-98.105453217,26.1713069940001,599,TX,Arroyo Park,M1080854
-97.986719857,26.2155132610001,600,TX,Ash County,M1080855
-98.130789457,26.157481277,601,TX,Avocado Park,M1080856
-98.127871113,26.2168249640001,602,TX,Bibleville Trailer Park,M1080857
-98.0114955509999,26.312511058,603,TX,CASAS DEL VALLE,M1080858
-98.023931332,26.1961049980001,604,TX,Chapa,M1080859
-97.98219718,26.2082231810001,605,TX,CHAPA 2 (SL9),M1080860
-98.036897331,26.3217958770001,606,TX,Cinco Hermanas,M1080861
-98.8399709829999,26.3967752790001,607,TX,Garcia's,M2140073
-98.9207724569999,26.3924352710001,608,TX,Elodia's,M2140054
-98.8433799699999,26.3943196210001,609,TX,Triple R #1,M2140217
-98.842781429,26.395098198,610,TX,Salmon,M2140192
-98.839501115,26.393712883,611,TX,Leal,M2140111
-98.82858132,26.394659097,612,TX,Loma Alta,M2140113
-98.8973735869999,26.392182297,613,TX,Barrera,M2140012
-98.827220246,26.3941850140001,614,TX,Reyna,M2140183
-98.9139415389999,26.3915880390001,615,TX,Campo Verde,M2140018
-98.841076517,26.3936422800001,616,TX,San Jose,M2140196
-98.817303513,26.392628315,617,TX,Mitchell,M2140146
-98.825174845,26.3934871920001,618,TX,Joseph Griggs,M2140092
-98.840782928,26.39239982,619,TX,Guerra,M2140079
-98.8346154769999,26.3918476540001,620,TX,Olivarez,M2140164
-98.843132924,26.3914620420001,621,TX,Triple R,M2140216
-98.8386266099999,26.390562415,622,TX,Trevinos,M2140214
-98.834277272,26.3898852200001,623,TX,Doyno West Side #2,M2140036
-98.841056733,26.390607335,624,TX,Trevinos #1,M2140215
-98.271123129,26.252197086,625,TX,Spring Gate Estates,M1080695
-98.510573578,26.2468841100001,626,TX,Havana Lomas #4,M1080310
-98.3572234109999,26.2492087000001,627,TX,La Homa Road North Subd.,M1080384
-97.9752023039999,26.25797528,628,TX,Olivarez #7,M1080518
-98.509225503,26.2466805390001,629,TX,Havana Lomas #3,M1080309
-98.2754836079999,26.251297188,630,TX,Sendero Subd.,M1080658
-98.510587936,26.244714582,631,TX,Havana Lomas #5,M1080311
-98.3665286,26.24892207,632,TX,Del Norte Subd.,M1080217
-98.391209201,26.2481210990001,633,TX,Paseo de Palmas Subd.,M1080554
-97.991075512,26.255096146,634,TX,Olivarez #8,M1080519
-97.97410805,26.2550662350001,635,TX,Olivarez 18,M1080523
-98.1878913479999,26.250793114,636,TX,Acacia,M1080012
-98.2942147749999,26.2495322130001,637,TX,Grovewood Estates,M1080297
-98.276927649,26.2489235,638,TX,Palmhurst Manor #1,M1080546
-98.155362802,26.25103697,639,TX,Welch Tract,M1080803
-98.08418455,26.2512626600001,640,TX,Muniz Subd.,M1080487
-98.159778153,26.250427115,641,TX,Villa Del Mundo Subd.,M1080785
-98.455756562,26.2431661790001,642,TX,King Ranch Subd. #1,M1080357
-98.293463763,26.2476810480001,643,TX,Alturas de Azahares,M1080039
-98.4062282739999,26.2436468980001,644,TX,Enchanted Valley Ranch,M1080257
-98.151209256,26.248823295,645,TX,Alberta Estates #2,M1080032
-98.453824442,26.242972422,646,TX,King Ranch Subd. #2,M1080358
-98.362785902,26.2457373670001,647,TX,La Homa Road Subd.,M1080385
-98.285467636,26.2471395790001,648,TX,Glasscock Estates Subd.,M1080286
-98.452352068,26.2427699250001,649,TX,El Rio Subd.,M1080248
-98.450808062,26.2417481150001,650,TX,Colonia Camargo,M1080168
-98.155632091,26.249362153,651,TX,Cotter Tract,M1080189
-98.293619542,26.246681424,652,TX,Perlas De Naranja,M1080559
-98.449095444,26.2413240560001,653,TX,Colonia Martinez,M1080179
-98.2813172629999,26.246182902,654,TX,Storylane Subd.,M1080706
-106.307119617,31.6603925810001,655,TX,Frank,M0710101
-106.271663937,31.590116847,656,TX,Frank-Anita Estates,M0710102
-106.281486341,31.618146568,657,TX,Friedman Estates #1,M0710103
-106.27660587,31.614782226,658,TX,Friedman Estates #2,M0710104
-106.168826813,31.7932616030001,659,TX,Frisco Estates,M0710105
-106.144167505,31.8274517190001,660,TX,Yucca Foothills,M0710292
-106.274440145,31.667514716,661,TX,San Agustin,M0710234
-106.250629781,31.604625889,662,TX,San Paulo,M0710235
-106.269122158,31.6336775140001,663,TX,San Ysidro,M0710236
-106.167614909,31.5079932360001,664,TX,Sanchez,M0710237
-106.157074535,31.8310161150001,665,TX,Sand Dune Estates,M0710238
-106.243171591,31.6210121460001,666,TX,Santa Martina,M0710239
-106.169067931,31.807151725,667,TX,Satiacum Estates,M0710240
-106.610278434,31.9159234700001,668,TX,Schuman Estates,M0710241
-106.604173676,31.913553845,669,TX,Serene Acres,M0710242
-106.260125531,31.572370001,670,TX,Sierra Meadows,M0710243
-106.293291812,31.6388133950001,671,TX,Socorro Mission #1,M0710244
-106.306005004,31.653194372,672,TX,Socorro Village Addition,M0710245
-106.170132467,31.8182382200001,673,TX,Southwest Estates,M0710246
-106.166711457,31.818999929,674,TX,Southwest Estates #2,M0710294
-106.166691053,31.8136534860001,675,TX,Southwest Estates #2A,M0710247
-106.172008856,31.814820336,676,TX,Southwest Estates #3,M0710249
-106.295255306,31.6540884630001,677,TX,Spanish Trail Addition,M0710250
-106.248469301,31.6718639330001,678,TX,Sparks Addition,M0710251
-106.238596813,31.678721302,679,TX,Sparks Addition #2,M0710252
-106.240992447,31.674814869,680,TX,Sparks Addition #3,M0710253
-106.236324008,31.6797109350001,681,TX,Sparks Addition #4,M0710254
-106.13598799,31.8496879080001,682,TX,Sundown Estates,M0710256
-106.256081651,31.6390912200001,683,TX,Sunhaven Farms,M0710257
-106.299301084,31.6664488640001,684,TX,Sunshine,M0710258
-106.215414131,31.5706510320001,685,TX,Sunshine Acres,M0710259
-106.269554616,31.574968057,686,TX,Sylvia Andrea,M0710260
-106.187165988,31.8177651180001,687,TX,Tiffany Estates,M0710261
-106.175545363,31.80871912,688,TX,Tillicum Estates,M0710262
-106.113930266,31.435249922,689,TX,Tornillo,M0710263
-106.25192066,31.8054521930001,690,TX,Turf Estates #1,M0710264
-106.277879493,31.607321122,691,TX,Valle Real,M0710265
-106.270460286,31.5944036970001,692,TX,Valle Villa Addition,M0710266
-106.2706618,31.597339951,693,TX,Valle Villa Addition #2,M0710267
-106.290977251,31.6493312960001,694,TX,Villa Espana,M0710268
-106.258152892,31.6000722530001,695,TX,Villalobos Estates,M0710269
-106.28259302,31.6281913440001,696,TX,Vinedo Acres,M0710270
-106.388511602,31.7432843190001,697,TX,Vinson Subd.,M0710271
-106.613675132,31.9244325060001,698,TX,Ponderosa Mobile Home Subd.,M0710219
-106.276181455,31.640262598,699,TX,Poole Subd.,M0710220
-106.612650284,31.886743247,700,TX,Prado Verde Addition #1,M0710221
-106.226120898,31.6197901780001,701,TX,Quail Mesa,M0710222
-106.597165817,31.997295165,702,TX,R.W. Jones Subd.,M0710223
-106.053273272,31.894049008,703,TX,Rainbow Gardens,M0710224
-106.029176104,31.5782172630001,704,TX,Ranch Country Estates,M0710225
-106.240189061,31.61546086,705,TX,Rancho Miraval Estates,M0710226
-106.065870433,31.5934876220001,706,TX,Ranchos De El Dorado,M0710227
-106.254995237,31.6097341030001,707,TX,Rio Grande Estates,M0710228
-106.244745055,31.5876385,708,TX,Rio Pasado Estates,M0710229
-106.269049069,31.6637866450001,709,TX,Rio Rancho Estates,M0710230
-106.293804654,31.6535785840001,710,TX,Rio Vista Addition,M0710231
-106.285201149,31.6066699030001,711,TX,Rosa Azul,M0710232
-106.260313186,31.6322396100001,712,TX,Roseville Subd.,M0710233
-106.168269034,31.8102888390001,713,TX,Geneva Estates,M0710106
-106.268311947,31.57548589,714,TX,Gloria Elena,M0710107
-106.279609622,31.5958497030001,715,TX,Glorieta Addition,M0710108
-106.268236348,31.5979867230001,716,TX,Gonzalez Subd.,M0710109
-106.600457391,31.878562103,717,TX,Green Acres Subd.,M0710110
-106.273156313,31.670787336,718,TX,Grijalva Gardens,M0710111
-106.275477903,31.664845003,719,TX,Gurdev,M0710112
-106.205529833,31.5876223230001,720,TX,Hacienda Real,M0710113
-106.250605858,31.6188318150001,721,TX,Haciendas Del Valle #1,M0710114
-106.251936895,31.6244416640001,722,TX,Haciendas Del Valle #2,M0710115
-106.188148511,31.8418489540001,723,TX,Haciendas Norte,M0710116
-106.592395364,31.9078260210001,724,TX,Hermosa Vista Addition,M0710117
-106.206392664,31.8002808950001,725,TX,Hill Crest Estates,M0710118
-106.256159022,31.655139611,726,TX,Hillcrest Manor,M0710119
-106.181648047,31.804685971,727,TX,Homestead Homes,M0710120
-106.173336084,31.8679249790001,728,TX,Homestead Meadows,M0710121
-106.178435309,31.814629338,729,TX,Homestead Meadows South #4,M0710122
-106.179072955,31.814608778,730,TX,Homestead Meadows South #6,M0710124
-106.170050354,31.8498332940001,731,TX,Homestead North Estates,M0710125
-106.195821299,31.675707125,732,TX,Horizon Industrial Park #1,M0710126
-106.181576992,31.8279110670001,733,TX,Hovland Estates,M0710127
-106.182931201,31.829578005,734,TX,Hovland Estates #2,M0710128
-106.095562866,31.906620628,735,TX,Hueco Mountain Estates #1,M0710129
-106.071356164,31.9154357530001,736,TX,Hueco Mountain Estates #2,M0710130
-106.070083876,31.911546145,737,TX,Hueco Mountain Estates #3,M0710131
-106.057006274,31.9097713530001,738,TX,Hueco Mountain Estates #4,M0710132
-106.064420828,31.8917781060001,739,TX,Hueco Mountain Estates #5,M0710133
-97.978166586,26.258277161,740,TX,Olivarez #9,M1080520
-98.481522844,26.246179909,741,TX,Lakeview Subd.,M1080401
-98.150329765,26.377498621,742,TX,281 Estates,M1080007
-98.127236298,26.376726478,743,TX,Spring Gardens,M1080694
-98.144294373,26.377594937,744,TX,BJB Subd.,M1080109
-98.11123773,26.3775804810001,745,TX,Ingle-Doolittle,M1080334
-98.1667845279999,26.3753926640001,746,TX,Adam Lee Subd.,M1080017
-98.113566308,26.374465577,747,TX,Doolittle Acres,M1080233
-98.1177092039999,26.37142806,748,TX,Sandy Ridge,M1080647
-98.1255368339999,26.368335276,749,TX,Kaufold Estates #1,M1080354
-98.162197173,26.368729854,750,TX,Lanfranco,M1080404
-98.163509397,26.3676319630001,751,TX,Seminary Village Subd.,M1080657
-97.965758106,26.3711850980001,752,TX,Jessup's Subd.,M1080351
-98.24252955,26.365006119,753,TX,Simpatico Acres,M1080675
-98.148363551,26.3661696,754,TX,Santa Cruz Orange Gardens,M1080650
-98.1155965729999,26.362910857,755,TX,Meadow Lands,M1080458
-98.260695351,26.3590034530001,756,TX,Regency Acres #2,M1080607
-98.215454745,26.35088998,757,TX,Monte Cristo Acres Subd.,M1080472
-98.351595645,26.3538734270001,758,TX,Basham #3,M1080085
-98.138626952,26.3581498990001,759,TX,Americana,M1080043
-98.121178892,26.355765546,760,TX,Twin Lake Subd.,M1080761
-98.1478480169999,26.3556298940001,761,TX,Sauceda Subd.,M1080651
-98.243208255,26.350373075,762,TX,Monte Cristo Subd.,M1080475
-98.122305125,26.3533898690001,763,TX,Summerwood Subd.,M1080708
-98.211242619,26.3473021070001,764,TX,Hoehn Estates,M1080330
-98.19722984,26.3452352940001,765,TX,Austin Gardens,M1080059
-98.335587883,26.343213769,766,TX,CJRS Subd. A,M1080160
-98.213908416,26.3432425070001,767,TX,Hoehn Drive Subd.,M1080329
-98.1648918449999,26.341784934,768,TX,Lull,M1080440
-98.1173782399999,26.345430304,769,TX,Loma Chica Subd.,M1080420
-98.185291644,26.342107562,770,TX,River Bend Subd.,M1080617
-98.118849693,26.3418798770001,771,TX,Santa Cruz Estates,M1080649
-98.123065842,26.341526791,772,TX,Hern Subd.,M1080316
-98.119148105,26.3400870880001,773,TX,Bar #5,M1080068
-98.203310426,26.3387939300001,774,TX,R.C.W. Subd.,M1080578
-98.033420846,26.3416434010001,775,TX,Engleman Estates,M1080260
-98.198873319,26.337355716,776,TX,Bar Subd. #6,M1080070
-98.185468859,26.3354613710001,777,TX,Alma Subd.,M1080034
-98.184450343,26.3353300270001,778,TX,Floresta Subd.,M1080271
-98.2055562909999,26.3361368280001,779,TX,Rodgers Lake Estates,M1080622
-98.124789522,26.337749139,780,TX,Montemayor Subivision,M1080476
-98.1239063959999,26.3367867420001,781,TX,Hilda Subd. #1,M1080323
-98.1251429009999,26.3357450890001,782,TX,Bar #2,M1080065
-98.192724584,26.3328391800001,783,TX,Max Subd.,M1080453
-98.2500457959999,26.3319046500001,784,TX,Ware Country Subd. #2,M1080795
-98.131709639,26.333897601,785,TX,Minnie Fenton Subd.,M1080468
-98.127172129,26.3337228550001,786,TX,El Seco Subd.,M1080249
-98.2476323939999,26.3315315790001,787,TX,Ware Country Subd.,M1080794
-98.249900462,26.330943802,788,TX,Calma Estates Subd. #2,M1080129
-98.343209644,26.328053174,789,TX,Basham #9,M1080091
-98.182121394,26.3317824860001,790,TX,Alvacan Subd.,M1080040
-98.123514558,26.3327292160001,791,TX,Merrill Subd.,M1080459
-98.247645972,26.330596761,792,TX,Calma Estates,M1080128
-98.1311827219999,26.3313303240001,793,TX,Evangeline Gardens,M1080263
-98.250191989,26.330152506,794,TX,Calma Estates Subd. #3,M1080130
-98.340147094,26.3280671270001,795,TX,Valley Rancheros Subd.,M1080777
-98.248499386,26.3298916840001,796,TX,Country Colony Subd.,M1080194
-98.172781084,26.3300546950001,797,TX,Beretta Estates,M1080102
-98.8366171709999,26.3840099670001,798,TX,Elsa,M2140055
-98.771249989,26.384225982,799,TX,El Mesquite,M2140048
-98.835344671,26.381523891,800,TX,Canales,M2140021
-98.8321463189999,26.380627772,801,TX,Cortez,M2140027
-98.873667073,26.378614833,802,TX,La Escondida,M2140096
-98.8426663659999,26.3794451970001,803,TX,Bella Vista,M2140013
-98.846679723,26.3785215360001,804,TX,Live Oak Estates,M2140112
-98.831269187,26.376805044,805,TX,J. L. Garcia,M2140089
-98.7972595479999,26.37417078,806,TX,Los Olmos,M2140125
-98.795630585,26.372668882,807,TX,Garza-Salinas,M2140230
-98.776685782,26.365147086,808,TX,Share 52,M2140207
-98.774244097,26.3644247600001,809,TX,Northwest Industrial Park,M2140160
-98.771862492,26.365546382,810,TX,North Santa Cruz,M2140158
-98.769498681,26.362412562,811,TX,Santa Cruz #2,M2140202
-98.781221446,26.361953101,812,TX,Tierra Linda,M2140213
-98.771766121,26.357766767,813,TX,Santa Cruz Industrial Park,M2140203
-98.7532807489999,26.3559164650001,814,TX,B & E,M2140011
-98.776396507,26.3575924350001,815,TX,Rodriguez #1,M2140187
-98.775386312,26.3571014790001,816,TX,Rodriguez #2,M2140188
-98.633080161,26.357965903,817,TX,Eugenio Saenz,M2140059
-98.7590395239999,26.3510157170001,818,TX,Garza-Salinas #2,M2140231
-98.767475426,26.349970478,819,TX,El Chaparral #1,M2140046
-98.769072131,26.3513586770001,820,TX,Santa Rosa,M2140205
-98.7551879649999,26.349564597,821,TX,La Puerta #2,M2140105
-98.768136442,26.346415198,822,TX,El Chaparral #2,M2140047
-98.740665832,26.345417835,823,TX,Camargito,M2140017
-98.7403859839999,26.342733315,824,TX,Amada Acres,M2140007
-98.737051778,26.3419626520001,825,TX,Chaparrito,M2140025
-98.7566666439999,26.337984357,826,TX,El Refugio,M2140051
-98.635545556,26.3402043510001,827,TX,El Socio,M2140052
-98.641496315,26.3396488290001,828,TX,Olmito & Olmito #2,M2140166
-98.7570209249999,26.333741118,829,TX,Tamez,M2140211
-98.702155942,26.332970349,830,TX,Manuel Garcia,M2140128
